order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMR33522202,01-03-2025,789522,25891202,280,03-03-2025,03-03-2025,252,0,1,0
FMR32203402,01-03-2025,789203,25891303,64,02-03-2025,02-03-2025,64,1,1,1
FMR33103602,01-03-2025,789103,25891303,40,03-03-2025,03-03-2025,32,0,1,0
FMR32721603,01-03-2025,789721,25891303,69,02-03-2025,02-03-2025,69,1,1,1
FMR32522303,01-03-2025,789522,25891303,63,02-03-2025,01-03-2025,50,0,1,0
FMR32601303,01-03-2025,789601,25891303,95,02-03-2025,03-03-2025,95,1,0,0
FMR33601303,01-03-2025,789601,25891303,69,03-03-2025,03-03-2025,66,0,1,0
FMR33703303,01-03-2025,789703,25891303,76,03-03-2025,02-03-2025,76,1,1,1
FMR34720303,01-03-2025,789720,25891303,27,04-03-2025,06-03-2025,27,1,0,0
FMR34420303,01-03-2025,789420,25891303,63,04-03-2025,04-03-2025,57,0,1,0
FMR32622502,01-03-2025,789622,25891303,51,02-03-2025,02-03-2025,51,1,1,1
FMR34622602,01-03-2025,789622,25891303,84,04-03-2025,04-03-2025,84,1,1,1
FMR34122303,01-03-2025,789122,25891303,37,04-03-2025,05-03-2025,33,0,0,0
FMR32501601,01-03-2025,789501,25891303,51,02-03-2025,02-03-2025,41,0,1,0
FMR33501401,01-03-2025,789501,25891303,57,03-03-2025,03-03-2025,57,1,1,1
FMR32702601,01-03-2025,789702,25891303,29,02-03-2025,02-03-2025,29,1,1,1
FMR32221303,01-03-2025,789221,25891303,42,02-03-2025,01-03-2025,42,1,1,1
FMR32202402,01-03-2025,789202,25891303,40,02-03-2025,03-03-2025,40,1,0,0
FMR33403501,01-03-2025,789403,25891303,89,03-03-2025,03-03-2025,89,1,1,1
FMR34121303,01-03-2025,789121,25891303,49,04-03-2025,07-03-2025,49,1,0,0
FMR32101601,01-03-2025,789101,25891303,58,02-03-2025,02-03-2025,58,1,1,1
FMR32402303,01-03-2025,789402,25891303,68,02-03-2025,03-03-2025,54,0,0,0
FMR33402303,01-03-2025,789402,25891303,63,03-03-2025,03-03-2025,63,1,1,1
FMR32903403,01-03-2025,789903,25891303,75,02-03-2025,02-03-2025,75,1,1,1
FMR33203403,02-03-2025,789203,25891402,320,03-03-2025,03-03-2025,320,1,1,1
FMR34603203,02-03-2025,789603,25891203,477,04-03-2025,03-03-2025,477,1,1,1
FMR33422203,02-03-2025,789422,25891203,452,03-03-2025,03-03-2025,452,1,1,1
FMR35422503,02-03-2025,789422,25891203,148,05-03-2025,08-03-2025,148,1,0,0
FMR34101203,02-03-2025,789101,25891203,500,04-03-2025,04-03-2025,500,1,1,1
FMR35401203,02-03-2025,789401,25891203,400,05-03-2025,05-03-2025,380,0,1,0
FMR34320402,02-03-2025,789320,25891203,184,04-03-2025,04-03-2025,175,0,1,0
FMR35320402,02-03-2025,789320,25891203,490,05-03-2025,05-03-2025,490,1,1,1
FMR34721601,02-03-2025,789721,25891203,293,04-03-2025,04-03-2025,264,0,1,0
FMR34202203,02-03-2025,789202,25891203,206,04-03-2025,03-03-2025,206,1,1,1
FMR33503203,02-03-2025,789503,25891203,308,03-03-2025,06-03-2025,308,1,0,0
FMR35121203,02-03-2025,789121,25891203,197,05-03-2025,05-03-2025,197,1,1,1
FMR34221203,02-03-2025,789221,25891203,343,04-03-2025,03-03-2025,343,1,1,1
FMR35221203,02-03-2025,789221,25891203,294,05-03-2025,05-03-2025,279,0,1,0
FMR35321603,02-03-2025,789321,25891203,280,05-03-2025,05-03-2025,224,0,1,0
FMR33501602,02-03-2025,789501,25891203,352,03-03-2025,03-03-2025,352,1,1,1
FMR33601203,02-03-2025,789601,25891203,491,03-03-2025,03-03-2025,466,0,1,0
FMR35622603,02-03-2025,789622,25891203,185,05-03-2025,05-03-2025,185,1,1,1
FMR35902601,02-03-2025,789902,25891203,474,05-03-2025,05-03-2025,474,1,1,1
FMR35402501,02-03-2025,789402,25891203,128,05-03-2025,05-03-2025,128,1,1,1
FMR33702602,02-03-2025,789702,25891203,341,03-03-2025,03-03-2025,324,0,1,0
FMR33520203,02-03-2025,789520,25891203,236,03-03-2025,02-03-2025,212,0,1,0
FMR35320402,02-03-2025,789320,25891302,24,05-03-2025,05-03-2025,22,0,1,0
FMR35603302,02-03-2025,789603,25891302,61,05-03-2025,04-03-2025,61,1,1,1
FMR35621302,02-03-2025,789621,25891302,97,05-03-2025,05-03-2025,97,1,1,1
FMR33321303,02-03-2025,789321,25891302,55,03-03-2025,03-03-2025,44,0,1,0
FMR33420302,02-03-2025,789420,25891302,65,03-03-2025,05-03-2025,62,0,0,0
FMR34420302,02-03-2025,789420,25891302,24,04-03-2025,07-03-2025,24,1,0,0
FMR34220501,02-03-2025,789220,25891302,58,04-03-2025,04-03-2025,55,0,1,0
FMR34122403,02-03-2025,789122,25891302,51,04-03-2025,05-03-2025,48,0,0,0
FMR35122302,02-03-2025,789122,25891302,49,05-03-2025,08-03-2025,49,1,0,0
FMR35303601,02-03-2025,789303,25891302,23,05-03-2025,05-03-2025,22,0,1,0
FMR33720403,02-03-2025,789720,25891302,75,03-03-2025,03-03-2025,75,1,1,1
FMR35720302,02-03-2025,789720,25891302,32,05-03-2025,04-03-2025,30,0,1,0
FMR34703601,02-03-2025,789703,25891302,99,04-03-2025,04-03-2025,99,1,1,1
FMR34101302,02-03-2025,789101,25891302,64,04-03-2025,05-03-2025,61,0,0,0
FMR34522401,02-03-2025,789522,25891302,83,04-03-2025,06-03-2025,83,1,0,0
FMR34121401,02-03-2025,789121,25891302,56,04-03-2025,07-03-2025,56,1,0,0
FMR34903403,02-03-2025,789903,25891302,77,04-03-2025,04-03-2025,69,0,1,0
FMR35903601,02-03-2025,789903,25891302,97,05-03-2025,05-03-2025,78,0,1,0
FMR34402603,02-03-2025,789402,25891302,94,04-03-2025,04-03-2025,94,1,1,1
FMR33422302,02-03-2025,789422,25891302,35,03-03-2025,06-03-2025,35,1,0,0
FMR34721301,02-03-2025,789721,25891301,67,04-03-2025,03-03-2025,67,1,1,1
FMR35703502,02-03-2025,789703,25891301,88,05-03-2025,05-03-2025,88,1,1,1
FMR35102301,02-03-2025,789102,25891301,44,05-03-2025,08-03-2025,44,1,0,0
FMR33103301,02-03-2025,789103,25891301,72,03-03-2025,02-03-2025,68,0,1,0
FMR33321303,02-03-2025,789321,25891301,93,03-03-2025,03-03-2025,84,0,1,0
FMR35321301,02-03-2025,789321,25891301,22,05-03-2025,06-03-2025,22,1,0,0
FMR34503301,02-03-2025,789503,25891301,29,04-03-2025,05-03-2025,26,0,0,0
FMR34521301,02-03-2025,789521,25891301,62,04-03-2025,06-03-2025,59,0,0,0
FMR33702602,02-03-2025,789702,25891301,84,03-03-2025,03-03-2025,76,0,1,0
FMR34702601,02-03-2025,789702,25891301,68,04-03-2025,04-03-2025,61,0,1,0
FMR35902601,02-03-2025,789902,25891301,48,05-03-2025,05-03-2025,48,1,1,1
FMR33401301,02-03-2025,789401,25891301,67,03-03-2025,03-03-2025,54,0,1,0
FMR33721102,02-03-2025,789721,25891102,483,03-03-2025,03-03-2025,386,0,1,0
FMR34601501,02-03-2025,789601,25891102,492,04-03-2025,04-03-2025,492,1,1,1
FMR34402603,02-03-2025,789402,25891102,388,04-03-2025,04-03-2025,388,1,1,1
FMR33221401,02-03-2025,789221,25891102,472,03-03-2025,03-03-2025,472,1,1,1
FMR33622402,02-03-2025,789622,25891102,409,03-03-2025,03-03-2025,409,1,1,1
FMR35902601,02-03-2025,789902,25891102,431,05-03-2025,05-03-2025,431,1,1,1
FMR33503603,02-03-2025,789503,25891102,495,03-03-2025,03-03-2025,495,1,1,1
FMR33321303,02-03-2025,789321,25891102,420,03-03-2025,03-03-2025,420,1,1,1
FMR35420102,02-03-2025,789420,25891102,359,05-03-2025,07-03-2025,287,0,0,0
FMR35220102,02-03-2025,789220,25891102,404,05-03-2025,04-03-2025,404,1,1,1
FMR33101501,02-03-2025,789101,25891102,352,03-03-2025,03-03-2025,317,0,1,0
FMR34101203,02-03-2025,789101,25891102,308,04-03-2025,04-03-2025,308,1,1,1
FMR33102403,02-03-2025,789102,25891102,366,03-03-2025,03-03-2025,329,0,1,0
FMR34621102,02-03-2025,789621,25891102,480,04-03-2025,07-03-2025,480,1,0,0
FMR35122502,02-03-2025,789122,25891502,185,05-03-2025,06-03-2025,185,1,0,0
FMR33320502,02-03-2025,789320,25891502,128,03-03-2025,03-03-2025,128,1,1,1
FMR34201502,02-03-2025,789201,25891502,171,04-03-2025,04-03-2025,171,1,1,1
FMR33301502,02-03-2025,789301,25891502,225,03-03-2025,03-03-2025,180,0,1,0
FMR33203502,02-03-2025,789203,25891502,235,03-03-2025,04-03-2025,223,0,0,0
FMR34203602,02-03-2025,789203,25891502,202,04-03-2025,04-03-2025,202,1,1,1
FMR34202502,02-03-2025,789202,25891502,171,04-03-2025,04-03-2025,154,0,1,0
FMR34121502,02-03-2025,789121,25891502,188,04-03-2025,03-03-2025,188,1,1,1
FMR35520502,02-03-2025,789520,25891502,112,05-03-2025,05-03-2025,106,0,1,0
FMR33103603,02-03-2025,789103,25891502,185,03-03-2025,03-03-2025,185,1,1,1
FMR33603502,02-03-2025,789603,25891502,238,03-03-2025,03-03-2025,238,1,1,1
FMR35503502,02-03-2025,789503,25891502,174,05-03-2025,05-03-2025,139,0,1,0
FMR35101502,02-03-2025,789101,25891502,190,05-03-2025,05-03-2025,190,1,1,1
FMR35703502,02-03-2025,789703,25891502,210,05-03-2025,05-03-2025,210,1,1,1
FMR33702602,02-03-2025,789702,25891502,235,03-03-2025,03-03-2025,211,0,1,0
FMR35702603,02-03-2025,789702,25891502,124,05-03-2025,05-03-2025,124,1,1,1
FMR35303601,02-03-2025,789303,25891502,154,05-03-2025,05-03-2025,154,1,1,1
FMR34321502,02-03-2025,789321,25891502,243,04-03-2025,04-03-2025,243,1,1,1
FMR33501602,02-03-2025,789501,25891502,144,03-03-2025,03-03-2025,144,1,1,1
FMR33203403,02-03-2025,789203,25891403,488,03-03-2025,03-03-2025,488,1,1,1
FMR35203601,02-03-2025,789203,25891403,359,05-03-2025,05-03-2025,359,1,1,1
FMR35321603,02-03-2025,789321,25891403,201,05-03-2025,05-03-2025,201,1,1,1
FMR33903503,02-03-2025,789903,25891403,226,03-03-2025,03-03-2025,215,0,1,0
FMR34903403,02-03-2025,789903,25891403,273,04-03-2025,04-03-2025,273,1,1,1
FMR34501403,02-03-2025,789501,25891403,486,04-03-2025,04-03-2025,462,0,1,0
FMR34420403,02-03-2025,789420,25891403,455,04-03-2025,06-03-2025,455,1,0,0
FMR33201403,02-03-2025,789201,25891403,314,03-03-2025,03-03-2025,314,1,1,1
FMR35902601,02-03-2025,789902,25891403,461,05-03-2025,05-03-2025,415,0,1,0
FMR35703502,02-03-2025,789703,25891403,468,05-03-2025,05-03-2025,468,1,1,1
FMR34503602,02-03-2025,789503,25891403,317,04-03-2025,04-03-2025,317,1,1,1
FMR33122503,02-03-2025,789122,25891403,313,03-03-2025,03-03-2025,297,0,1,0
FMR34122403,02-03-2025,789122,25891403,239,04-03-2025,05-03-2025,239,1,0,0
FMR33102403,02-03-2025,789102,25891403,476,03-03-2025,03-03-2025,476,1,1,1
FMR34102403,02-03-2025,789102,25891403,495,04-03-2025,04-03-2025,495,1,1,1
FMR33202403,02-03-2025,789202,25891403,317,03-03-2025,03-03-2025,317,1,1,1
FMR34202502,02-03-2025,789202,25891403,441,04-03-2025,04-03-2025,441,1,1,1
FMR33720403,02-03-2025,789720,25891403,398,03-03-2025,03-03-2025,398,1,1,1
FMR33303403,02-03-2025,789303,25891403,269,03-03-2025,03-03-2025,242,0,1,0
FMR34521403,02-03-2025,789521,25891403,223,04-03-2025,04-03-2025,223,1,1,1
FMR33121403,02-03-2025,789121,25891403,292,03-03-2025,06-03-2025,292,1,0,0
FMR34702403,02-03-2025,789702,25891403,384,04-03-2025,05-03-2025,346,0,0,0
FMR33301502,02-03-2025,789301,25891403,264,03-03-2025,03-03-2025,264,1,1,1
FMR35301503,02-03-2025,789301,25891403,453,05-03-2025,06-03-2025,453,1,0,0
FMR34601501,02-03-2025,789601,25891403,411,04-03-2025,04-03-2025,390,0,1,0
FMR35622603,02-03-2025,789622,25891403,255,05-03-2025,05-03-2025,255,1,1,1
FMR33403601,02-03-2025,789403,25891503,178,03-03-2025,03-03-2025,178,1,1,1
FMR33321503,02-03-2025,789321,25891503,125,03-03-2025,02-03-2025,125,1,1,1
FMR33902503,02-03-2025,789902,25891503,205,03-03-2025,03-03-2025,205,1,1,1
FMR34603601,02-03-2025,789603,25891503,199,04-03-2025,04-03-2025,199,1,1,1
FMR35603601,02-03-2025,789603,25891503,114,05-03-2025,05-03-2025,114,1,1,1
FMR33903503,02-03-2025,789903,25891503,131,03-03-2025,03-03-2025,131,1,1,1
FMR35301503,02-03-2025,789301,25891503,115,05-03-2025,06-03-2025,115,1,0,0
FMR34402503,02-03-2025,789402,25891503,169,04-03-2025,03-03-2025,169,1,1,1
FMR35303503,02-03-2025,789303,25891503,193,05-03-2025,06-03-2025,193,1,0,0
FMR33122503,02-03-2025,789122,25891503,179,03-03-2025,03-03-2025,161,0,1,0
FMR34422503,02-03-2025,789422,25891503,195,04-03-2025,05-03-2025,195,1,0,0
FMR35422503,02-03-2025,789422,25891503,119,05-03-2025,08-03-2025,119,1,0,0
FMR33403103,02-03-2025,789403,25891103,436,03-03-2025,02-03-2025,414,0,1,0
FMR34521103,02-03-2025,789521,25891103,364,04-03-2025,07-03-2025,364,1,0,0
FMR35521303,02-03-2025,789521,25891103,498,05-03-2025,07-03-2025,498,1,0,0
FMR35522103,02-03-2025,789522,25891103,390,05-03-2025,04-03-2025,390,1,1,1
FMR33622402,02-03-2025,789622,25891103,329,03-03-2025,03-03-2025,329,1,1,1
FMR35122602,02-03-2025,789122,25891103,438,05-03-2025,05-03-2025,394,0,1,0
FMR34101203,02-03-2025,789101,25891103,400,04-03-2025,04-03-2025,400,1,1,1
FMR35401203,02-03-2025,789401,25891103,355,05-03-2025,05-03-2025,355,1,1,1
FMR33102403,02-03-2025,789102,25891103,375,03-03-2025,03-03-2025,375,1,1,1
FMR34102403,02-03-2025,789102,25891103,391,04-03-2025,04-03-2025,391,1,1,1
FMR35721103,02-03-2025,789721,25891103,337,05-03-2025,05-03-2025,337,1,1,1
FMR35321303,02-03-2025,789321,25891103,331,05-03-2025,07-03-2025,331,1,0,0
FMR33422103,02-03-2025,789422,25891103,417,03-03-2025,04-03-2025,375,0,0,0
FMR35422501,02-03-2025,789422,25891103,415,05-03-2025,05-03-2025,394,0,1,0
FMR34221601,02-03-2025,789221,25891601,121,04-03-2025,04-03-2025,121,1,1,1
FMR33703601,02-03-2025,789703,25891601,118,03-03-2025,03-03-2025,118,1,1,1
FMR34703601,02-03-2025,789703,25891601,118,04-03-2025,04-03-2025,118,1,1,1
FMR33601601,02-03-2025,789601,25891601,88,03-03-2025,02-03-2025,84,0,1,0
FMR35601601,02-03-2025,789601,25891601,58,05-03-2025,05-03-2025,55,0,1,0
FMR34702601,02-03-2025,789702,25891601,149,04-03-2025,04-03-2025,149,1,1,1
FMR35902601,02-03-2025,789902,25891601,171,05-03-2025,05-03-2025,154,0,1,0
FMR33403601,02-03-2025,789403,25891601,175,03-03-2025,03-03-2025,175,1,1,1
FMR33521601,02-03-2025,789521,25891601,148,03-03-2025,03-03-2025,148,1,1,1
FMR35103601,02-03-2025,789103,25891601,125,05-03-2025,05-03-2025,125,1,1,1
FMR34201601,02-03-2025,789201,25891601,100,04-03-2025,05-03-2025,100,1,0,0
FMR34721601,02-03-2025,789721,25891601,189,04-03-2025,04-03-2025,189,1,1,1
FMR35303601,02-03-2025,789303,25891601,131,05-03-2025,05-03-2025,131,1,1,1
FMR35320601,02-03-2025,789320,25891601,93,05-03-2025,04-03-2025,84,0,1,0
FMR33503603,02-03-2025,789503,25891601,93,03-03-2025,03-03-2025,84,0,1,0
FMR34720601,02-03-2025,789720,25891601,88,04-03-2025,04-03-2025,88,1,1,1
FMR34603601,02-03-2025,789603,25891601,146,04-03-2025,04-03-2025,146,1,1,1
FMR35603601,02-03-2025,789603,25891601,120,05-03-2025,05-03-2025,120,1,1,1
FMR35903601,02-03-2025,789903,25891601,153,05-03-2025,05-03-2025,153,1,1,1
FMR34102601,02-03-2025,789102,25891601,79,04-03-2025,05-03-2025,79,1,0,0
FMR35203601,02-03-2025,789203,25891601,55,05-03-2025,05-03-2025,55,1,1,1
FMR33420602,02-03-2025,789420,25891601,113,03-03-2025,04-03-2025,107,0,0,0
FMR35501601,02-03-2025,789501,25891601,169,05-03-2025,05-03-2025,169,1,1,1
FMR33220402,02-03-2025,789220,25891402,320,03-03-2025,03-03-2025,320,1,1,1
FMR35420402,02-03-2025,789420,25891402,461,05-03-2025,04-03-2025,461,1,1,1
FMR34320402,02-03-2025,789320,25891402,453,04-03-2025,04-03-2025,362,0,1,0
FMR35320402,02-03-2025,789320,25891402,297,05-03-2025,05-03-2025,297,1,1,1
FMR35603402,02-03-2025,789603,25891402,353,05-03-2025,06-03-2025,318,0,0,0
FMR35601601,02-03-2025,789601,25891402,280,05-03-2025,05-03-2025,224,0,1,0
FMR33520402,02-03-2025,789520,25891402,311,03-03-2025,05-03-2025,295,0,0,0
FMR34403602,02-03-2025,789403,25891402,391,04-03-2025,04-03-2025,391,1,1,1
FMR35321603,02-03-2025,789321,25891402,466,05-03-2025,05-03-2025,466,1,1,1
FMR33621402,02-03-2025,789621,25891402,413,03-03-2025,06-03-2025,413,1,0,0
FMR33622402,02-03-2025,789622,25891402,360,03-03-2025,03-03-2025,360,1,1,1
FMR34421402,02-03-2025,789421,25891402,241,04-03-2025,07-03-2025,217,0,0,0
FMR33102402,02-03-2025,789102,25891402,450,03-03-2025,06-03-2025,450,1,0,0
FMR34102403,02-03-2025,789102,25891402,472,04-03-2025,04-03-2025,425,0,1,0
FMR34202502,02-03-2025,789202,25891402,237,04-03-2025,04-03-2025,237,1,1,1
FMR34122202,02-03-2025,789122,25891201,129,04-03-2025,07-03-2025,116,0,0,0
FMR35621302,02-03-2025,789621,25891201,251,05-03-2025,05-03-2025,251,1,1,1
FMR33420302,02-03-2025,789420,25891201,457,03-03-2025,05-03-2025,457,1,0,0
FMR35401201,02-03-2025,789401,25891201,247,05-03-2025,06-03-2025,247,1,0,0
FMR34402603,02-03-2025,789402,25891201,446,04-03-2025,04-03-2025,446,1,1,1
FMR33902503,02-03-2025,789902,25891201,458,03-03-2025,03-03-2025,412,0,1,0
FMR34721601,02-03-2025,789721,25891201,473,04-03-2025,04-03-2025,473,1,1,1
FMR35103601,02-03-2025,789103,25891201,404,05-03-2025,05-03-2025,384,0,1,0
FMR35422501,02-03-2025,789422,25891201,394,05-03-2025,05-03-2025,394,1,1,1
FMR34503301,02-03-2025,789503,25891201,209,04-03-2025,05-03-2025,209,1,0,0
FMR33703601,02-03-2025,789703,25891201,303,03-03-2025,03-03-2025,303,1,1,1
FMR35220201,02-03-2025,789220,25891201,342,05-03-2025,05-03-2025,308,0,1,0
FMR33903503,02-03-2025,789903,25891201,451,03-03-2025,03-03-2025,361,0,1,0
FMR35903201,02-03-2025,789903,25891201,388,05-03-2025,06-03-2025,349,0,0,0
FMR33520201,02-03-2025,789520,25891201,237,03-03-2025,06-03-2025,237,1,0,0
FMR34520201,02-03-2025,789520,25891201,191,04-03-2025,05-03-2025,191,1,0,0
FMR35422501,02-03-2025,789422,25891501,171,05-03-2025,05-03-2025,171,1,1,1
FMR35501601,02-03-2025,789501,25891501,129,05-03-2025,05-03-2025,123,0,1,0
FMR35902601,02-03-2025,789902,25891501,238,05-03-2025,05-03-2025,238,1,1,1
FMR34601501,02-03-2025,789601,25891501,101,04-03-2025,04-03-2025,96,0,1,0
FMR34522603,02-03-2025,789522,25891501,144,04-03-2025,07-03-2025,144,1,0,0
FMR34221601,02-03-2025,789221,25891501,235,04-03-2025,04-03-2025,235,1,1,1
FMR33101501,02-03-2025,789101,25891501,185,03-03-2025,03-03-2025,185,1,1,1
FMR35101502,02-03-2025,789101,25891501,162,05-03-2025,05-03-2025,162,1,1,1
FMR33521501,02-03-2025,789521,25891501,171,03-03-2025,06-03-2025,171,1,0,0
FMR34421603,02-03-2025,789421,25891501,128,04-03-2025,06-03-2025,122,0,0,0
FMR35402501,02-03-2025,789402,25891501,181,05-03-2025,05-03-2025,181,1,1,1
FMR34220501,02-03-2025,789220,25891501,152,04-03-2025,04-03-2025,152,1,1,1
FMR34202502,02-03-2025,789202,25891501,105,04-03-2025,04-03-2025,105,1,1,1
FMR33301502,02-03-2025,789301,25891501,228,03-03-2025,03-03-2025,228,1,1,1
FMR34301501,02-03-2025,789301,25891501,215,04-03-2025,05-03-2025,215,1,0,0
FMR33503603,02-03-2025,789503,25891602,187,03-03-2025,03-03-2025,187,1,1,1
FMR34503602,02-03-2025,789503,25891602,116,04-03-2025,04-03-2025,110,0,1,0
FMR33301602,02-03-2025,789301,25891602,186,03-03-2025,05-03-2025,186,1,0,0
FMR33702602,02-03-2025,789702,25891602,81,03-03-2025,03-03-2025,77,0,1,0
FMR33420602,02-03-2025,789420,25891602,164,03-03-2025,04-03-2025,164,1,0,0
FMR33402602,02-03-2025,789402,25891602,178,03-03-2025,03-03-2025,160,0,1,0
FMR34203602,02-03-2025,789203,25891602,194,04-03-2025,04-03-2025,194,1,1,1
FMR35121602,02-03-2025,789121,25891602,84,05-03-2025,04-03-2025,76,0,1,0
FMR35522602,02-03-2025,789522,25891602,91,05-03-2025,06-03-2025,86,0,0,0
FMR35622603,02-03-2025,789622,25891602,100,05-03-2025,05-03-2025,100,1,1,1
FMR34902602,02-03-2025,789902,25891602,150,04-03-2025,04-03-2025,135,0,1,0
FMR33501602,02-03-2025,789501,25891602,119,03-03-2025,03-03-2025,95,0,1,0
FMR35421602,02-03-2025,789421,25891602,60,05-03-2025,06-03-2025,57,0,0,0
FMR35122602,02-03-2025,789122,25891602,148,05-03-2025,05-03-2025,141,0,1,0
FMR34403602,02-03-2025,789403,25891602,74,04-03-2025,04-03-2025,74,1,1,1
FMR33220101,02-03-2025,789220,25891101,411,03-03-2025,02-03-2025,390,0,1,0
FMR35201303,02-03-2025,789201,25891101,368,05-03-2025,05-03-2025,368,1,1,1
FMR34522101,02-03-2025,789522,25891101,477,04-03-2025,04-03-2025,477,1,1,1
FMR35303101,02-03-2025,789303,25891101,339,05-03-2025,04-03-2025,339,1,1,1
FMR34603601,02-03-2025,789603,25891101,319,04-03-2025,04-03-2025,319,1,1,1
FMR34321101,02-03-2025,789321,25891101,339,04-03-2025,05-03-2025,339,1,0,0
FMR35321101,02-03-2025,789321,25891101,347,05-03-2025,04-03-2025,347,1,1,1
FMR35203601,02-03-2025,789203,25891101,344,05-03-2025,05-03-2025,344,1,1,1
FMR33121101,02-03-2025,789121,25891101,349,03-03-2025,05-03-2025,349,1,0,0
FMR35721103,02-03-2025,789721,25891101,486,05-03-2025,05-03-2025,486,1,1,1
FMR33702602,02-03-2025,789702,25891101,302,03-03-2025,03-03-2025,302,1,1,1
FMR35122502,02-03-2025,789122,25891101,409,05-03-2025,06-03-2025,368,0,0,0
FMR34421402,02-03-2025,789421,25891101,376,04-03-2025,07-03-2025,376,1,0,0
FMR35503502,02-03-2025,789503,25891101,318,05-03-2025,05-03-2025,318,1,1,1
FMR34301101,02-03-2025,789301,25891101,395,04-03-2025,04-03-2025,355,0,1,0
FMR33402602,02-03-2025,789402,25891101,379,03-03-2025,03-03-2025,379,1,1,1
FMR34402603,02-03-2025,789402,25891101,474,04-03-2025,04-03-2025,474,1,1,1
FMR35603601,02-03-2025,789603,25891401,303,05-03-2025,05-03-2025,303,1,1,1
FMR33402602,02-03-2025,789402,25891401,308,03-03-2025,03-03-2025,308,1,1,1
FMR33622402,02-03-2025,789622,25891401,309,03-03-2025,03-03-2025,309,1,1,1
FMR34121401,02-03-2025,789121,25891401,494,04-03-2025,07-03-2025,494,1,0,0
FMR35501401,02-03-2025,789501,25891401,453,05-03-2025,04-03-2025,453,1,1,1
FMR35102401,02-03-2025,789102,25891401,433,05-03-2025,05-03-2025,433,1,1,1
FMR35702603,02-03-2025,789702,25891401,305,05-03-2025,05-03-2025,305,1,1,1
FMR35703502,02-03-2025,789703,25891401,266,05-03-2025,05-03-2025,266,1,1,1
FMR35301401,02-03-2025,789301,25891401,371,05-03-2025,05-03-2025,371,1,1,1
FMR34522401,02-03-2025,789522,25891401,437,04-03-2025,06-03-2025,437,1,0,0
FMR35422501,02-03-2025,789422,25891401,230,05-03-2025,05-03-2025,230,1,1,1
FMR35601601,02-03-2025,789601,25891401,208,05-03-2025,05-03-2025,166,0,1,0
FMR33720403,02-03-2025,789720,25891401,292,03-03-2025,03-03-2025,292,1,1,1
FMR34720601,02-03-2025,789720,25891401,242,04-03-2025,04-03-2025,230,0,1,0
FMR34521401,02-03-2025,789521,25891401,281,04-03-2025,03-03-2025,281,1,1,1
FMR34220501,02-03-2025,789220,25891401,420,04-03-2025,04-03-2025,420,1,1,1
FMR33221401,02-03-2025,789221,25891401,253,03-03-2025,03-03-2025,253,1,1,1
FMR34401603,02-03-2025,789401,25891603,95,04-03-2025,04-03-2025,95,1,1,1
FMR34121603,02-03-2025,789121,25891603,186,04-03-2025,05-03-2025,167,0,0,0
FMR33522603,02-03-2025,789522,25891603,172,03-03-2025,04-03-2025,172,1,0,0
FMR34522603,02-03-2025,789522,25891603,157,04-03-2025,07-03-2025,157,1,0,0
FMR33521603,02-03-2025,789521,25891603,71,03-03-2025,05-03-2025,71,1,0,0
